sensor_data,time,measure_name,measure_value
senor_1,2024-03-29 18:37:32.102000000,temperature,34.5
senor_1,2024-03-29 18:37:32.102000000,humidity,39.0
senor_1,2024-03-29 18:37:31.012000000,temperature,34.40000153
senor_1,2024-03-29 18:37:31.012000000,humidity,39.0
senor_1,2024-03-29 18:37:30.001000000,temperature,34.40000153
senor_1,2024-03-29 18:37:30.001000000,humidity,39.0
senor_1,2024-03-29 18:37:28.986000000,temperature,34.40000153
senor_1,2024-03-29 18:37:28.986000000,humidity,39.0
senor_1,2024-03-29 18:37:27.994000000,temperature,34.40000153
senor_1,2024-03-29 18:37:27.994000000,humidity,39.0
senor_1,2024-03-29 18:37:26.956000000,temperature,34.29999924
senor_1,2024-03-29 18:37:26.956000000,humidity,39.0
senor_1,2024-03-29 18:37:25.938000000,temperature,34.29999924
senor_1,2024-03-29 18:37:25.938000000,humidity,39.0
senor_1,2024-03-29 18:37:24.989000000,temperature,34.29999924
senor_1,2024-03-29 18:37:24.989000000,humidity,39.0
senor_1,2024-03-29 18:37:23.985000000,temperature,34.29999924
senor_1,2024-03-29 18:37:23.985000000,humidity,39.0
senor_1,2024-03-29 18:37:22.909000000,temperature,34.20000076
senor_1,2024-03-29 18:37:22.909000000,humidity,40.0
senor_1,2024-03-29 18:37:21.905000000,temperature,34.20000076
senor_1,2024-03-29 18:37:21.905000000,humidity,40.0
senor_1,2024-03-29 18:37:20.871000000,temperature,34.20000076
senor_1,2024-03-29 18:37:20.871000000,humidity,40.0
senor_1,2024-03-29 18:37:19.871000000,temperature,34.20000076
senor_1,2024-03-29 18:37:19.871000000,humidity,40.0
senor_1,2024-03-29 18:37:18.840000000,temperature,34.09999847
senor_1,2024-03-29 18:37:18.840000000,humidity,40.0
senor_1,2024-03-29 18:37:17.862000000,temperature,34.09999847
senor_1,2024-03-29 18:37:17.862000000,humidity,40.0
senor_1,2024-03-29 18:37:16.833000000,humidity,40.0
senor_1,2024-03-29 18:37:15.805000000,humidity,40.0
senor_1,2024-03-29 18:37:14.791000000,humidity,40.0
senor_1,2024-03-29 18:37:13.839000000,humidity,40.0
senor_1,2024-03-29 18:37:12.759000000,temperature,33.90000153
senor_1,2024-03-29 18:37:12.759000000,humidity,40.0
senor_1,2024-03-29 18:37:11.810000000,temperature,33.90000153
senor_1,2024-03-29 18:37:11.810000000,humidity,40.0
senor_1,2024-03-29 18:37:10.721000000,temperature,33.90000153
senor_1,2024-03-29 18:37:10.721000000,humidity,40.0
senor_1,2024-03-29 18:37:09.759000000,temperature,33.90000153
senor_1,2024-03-29 18:37:09.759000000,humidity,40.0
senor_1,2024-03-29 18:37:08.693000000,temperature,33.79999924
senor_1,2024-03-29 18:37:08.693000000,humidity,40.0
senor_1,2024-03-29 18:37:07.717000000,temperature,33.79999924
senor_1,2024-03-29 18:37:07.717000000,humidity,40.0
senor_1,2024-03-29 18:37:06.668000000,temperature,33.70000076
senor_1,2024-03-29 18:37:06.668000000,humidity,41.0
senor_1,2024-03-29 18:37:05.700000000,temperature,33.70000076
senor_1,2024-03-29 18:37:05.700000000,humidity,41.0
senor_1,2024-03-29 18:37:04.710000000,temperature,33.70000076
senor_1,2024-03-29 18:37:04.710000000,humidity,41.0
senor_1,2024-03-29 18:37:03.656000000,temperature,33.70000076
senor_1,2024-03-29 18:37:03.656000000,humidity,41.0
senor_1,2024-03-29 18:37:02.612000000,temperature,33.59999847
senor_1,2024-03-29 18:37:02.612000000,humidity,41.0
senor_1,2024-03-29 18:37:01.629000000,temperature,33.59999847
senor_1,2024-03-29 18:37:01.629000000,humidity,41.0
senor_1,2024-03-29 18:37:00.640000000,temperature,33.5
senor_1,2024-03-29 18:37:00.640000000,humidity,41.0
senor_1,2024-03-29 18:36:59.656000000,temperature,33.5
senor_1,2024-03-29 18:36:59.656000000,humidity,41.0
senor_1,2024-03-29 18:36:58.552000000,temperature,33.40000153
senor_1,2024-03-29 18:36:58.552000000,humidity,42.0
senor_1,2024-03-29 18:36:57.556000000,temperature,33.40000153
senor_1,2024-03-29 18:36:57.556000000,humidity,42.0
senor_1,2024-03-29 18:36:56.541000000,temperature,33.40000153
senor_1,2024-03-29 18:36:56.541000000,humidity,42.0
senor_1,2024-03-29 18:36:55.516000000,temperature,33.40000153
senor_1,2024-03-29 18:36:55.516000000,humidity,42.0
senor_1,2024-03-29 18:36:54.556000000,temperature,33.29999924
senor_1,2024-03-29 18:36:54.556000000,humidity,42.0
senor_1,2024-03-29 18:36:53.483000000,temperature,33.29999924
senor_1,2024-03-29 18:36:53.483000000,humidity,42.0
senor_1,2024-03-29 18:36:52.467000000,temperature,33.20000076
senor_1,2024-03-29 18:36:52.467000000,humidity,42.0
senor_1,2024-03-29 18:36:51.583000000,temperature,33.20000076
senor_1,2024-03-29 18:36:51.583000000,humidity,42.0
senor_1,2024-03-29 18:36:50.524000000,temperature,33.09999847
senor_1,2024-03-29 18:36:50.524000000,humidity,42.0
senor_1,2024-03-29 18:36:49.454000000,temperature,33.09999847
senor_1,2024-03-29 18:36:49.454000000,humidity,42.0
senor_1,2024-03-29 18:36:48.468000000,temperature,33.09999847
senor_1,2024-03-29 18:36:48.468000000,humidity,42.0
senor_1,2024-03-29 18:36:47.447000000,temperature,33.09999847
senor_1,2024-03-29 18:36:47.447000000,humidity,42.0
senor_1,2024-03-29 18:36:46.370000000,humidity,43.0
senor_1,2024-03-29 18:36:45.385000000,humidity,43.0
senor_1,2024-03-29 18:36:44.341000000,temperature,32.90000153
senor_1,2024-03-29 18:36:44.341000000,humidity,43.0
senor_1,2024-03-29 18:36:43.405000000,temperature,32.90000153
senor_1,2024-03-29 18:36:43.405000000,humidity,43.0
senor_1,2024-03-29 18:36:42.345000000,temperature,32.79999924
senor_1,2024-03-29 18:36:42.345000000,humidity,43.0
senor_1,2024-03-29 18:36:41.318000000,temperature,32.79999924
senor_1,2024-03-29 18:36:41.318000000,humidity,43.0
senor_1,2024-03-29 18:36:40.302000000,temperature,32.70000076
senor_1,2024-03-29 18:36:40.302000000,humidity,43.0
senor_1,2024-03-29 18:36:39.285000000,temperature,32.70000076
senor_1,2024-03-29 18:36:39.285000000,humidity,43.0
senor_1,2024-03-29 18:36:38.331000000,temperature,32.59999847
senor_1,2024-03-29 18:36:38.331000000,humidity,44.0
senor_1,2024-03-29 18:36:37.259000000,temperature,32.59999847
senor_1,2024-03-29 18:36:37.259000000,humidity,44.0
senor_1,2024-03-29 18:36:36.237000000,temperature,32.5
senor_1,2024-03-29 18:36:36.237000000,humidity,44.0
senor_1,2024-03-29 18:36:35.227000000,temperature,32.5
senor_1,2024-03-29 18:36:35.227000000,humidity,44.0
senor_1,2024-03-29 18:36:34.222000000,temperature,32.40000153
senor_1,2024-03-29 18:36:34.222000000,humidity,44.0
senor_1,2024-03-29 18:36:33.254000000,temperature,32.40000153
senor_1,2024-03-29 18:36:33.254000000,humidity,44.0
senor_1,2024-03-29 18:36:32.182000000,temperature,32.40000153
senor_1,2024-03-29 18:36:32.182000000,humidity,45.0
senor_1,2024-03-29 18:36:31.192000000,temperature,32.40000153
senor_1,2024-03-29 18:36:31.192000000,humidity,45.0
senor_1,2024-03-29 18:36:30.244000000,temperature,32.29999924
senor_1,2024-03-29 18:36:30.244000000,humidity,45.0
senor_1,2024-03-29 18:36:29.189000000,temperature,32.29999924
senor_1,2024-03-29 18:36:29.189000000,humidity,45.0
senor_1,2024-03-29 18:36:28.148000000,temperature,32.20000076
senor_1,2024-03-29 18:36:28.148000000,humidity,45.0
senor_1,2024-03-29 18:36:27.197000000,temperature,32.20000076
senor_1,2024-03-29 18:36:27.197000000,humidity,45.0
senor_1,2024-03-29 18:36:26.106000000,temperature,32.09999847
senor_1,2024-03-29 18:36:26.106000000,humidity,45.0
senor_1,2024-03-29 18:36:25.085000000,temperature,32.09999847
senor_1,2024-03-29 18:36:25.085000000,humidity,45.0
senor_1,2024-03-29 18:36:24.070000000,humidity,45.0
senor_1,2024-03-29 18:36:23.108000000,humidity,45.0
senor_1,2024-03-29 18:36:22.036000000,temperature,31.89999962
senor_1,2024-03-29 18:36:22.036000000,humidity,46.0
senor_1,2024-03-29 18:36:21.026000000,temperature,31.89999962
senor_1,2024-03-29 18:36:21.026000000,humidity,46.0
senor_1,2024-03-29 18:36:20.034000000,temperature,31.79999924
senor_1,2024-03-29 18:36:20.034000000,humidity,46.0
senor_1,2024-03-29 18:36:18.980000000,temperature,31.79999924
senor_1,2024-03-29 18:36:18.980000000,humidity,46.0
senor_1,2024-03-29 18:36:17.985000000,temperature,31.60000038
senor_1,2024-03-29 18:36:17.985000000,humidity,46.0
senor_1,2024-03-29 18:36:17.018000000,temperature,31.60000038
senor_1,2024-03-29 18:36:17.018000000,humidity,46.0
senor_1,2024-03-29 18:36:15.967000000,temperature,31.5
senor_1,2024-03-29 18:36:15.967000000,humidity,47.0
senor_1,2024-03-29 18:36:14.944000000,temperature,31.5
senor_1,2024-03-29 18:36:14.944000000,humidity,47.0
senor_1,2024-03-29 18:36:13.911000000,temperature,31.39999962
senor_1,2024-03-29 18:36:13.911000000,humidity,47.0
senor_1,2024-03-29 18:36:12.895000000,temperature,31.39999962
senor_1,2024-03-29 18:36:12.895000000,humidity,47.0
senor_1,2024-03-29 18:36:11.888000000,temperature,31.29999924
senor_1,2024-03-29 18:36:11.888000000,humidity,47.0
senor_1,2024-03-29 18:36:10.944000000,temperature,31.29999924
senor_1,2024-03-29 18:36:10.944000000,humidity,47.0
senor_1,2024-03-29 18:36:09.857000000,temperature,31.20000076
senor_1,2024-03-29 18:36:09.857000000,humidity,48.0
senor_1,2024-03-29 18:36:08.862000000,temperature,31.20000076
senor_1,2024-03-29 18:36:08.862000000,humidity,48.0
senor_1,2024-03-29 18:36:07.947000000,temperature,31.10000038
senor_1,2024-03-29 18:36:07.947000000,humidity,48.0
senor_1,2024-03-29 18:36:06.826000000,temperature,31.10000038
senor_1,2024-03-29 18:36:06.826000000,humidity,48.0
senor_1,2024-03-29 18:36:05.803000000,humidity,49.0
senor_1,2024-03-29 18:36:04.795000000,humidity,49.0
senor_1,2024-03-29 18:36:03.791000000,temperature,30.89999962
senor_1,2024-03-29 18:36:03.791000000,humidity,49.0
senor_1,2024-03-29 18:36:02.792000000,temperature,30.89999962
senor_1,2024-03-29 18:36:02.792000000,humidity,49.0
senor_1,2024-03-29 18:36:01.741000000,temperature,30.70000076
senor_1,2024-03-29 18:36:01.741000000,humidity,50.0
senor_1,2024-03-29 18:36:00.782000000,temperature,30.70000076
senor_1,2024-03-29 18:36:00.782000000,humidity,50.0
senor_1,2024-03-29 18:35:59.731000000,temperature,30.60000038
senor_1,2024-03-29 18:35:59.731000000,humidity,50.0
senor_1,2024-03-29 18:35:58.698000000,temperature,30.60000038
senor_1,2024-03-29 18:35:58.698000000,humidity,50.0
senor_1,2024-03-29 18:35:57.762000000,temperature,30.5
senor_1,2024-03-29 18:35:57.762000000,humidity,51.0
senor_1,2024-03-29 18:35:56.712000000,temperature,30.5
senor_1,2024-03-29 18:35:56.712000000,humidity,51.0
senor_1,2024-03-29 18:35:55.663000000,temperature,30.39999962
senor_1,2024-03-29 18:35:55.663000000,humidity,51.0
senor_1,2024-03-29 18:35:54.649000000,temperature,30.39999962
senor_1,2024-03-29 18:35:54.649000000,humidity,51.0
senor_1,2024-03-29 18:35:53.668000000,temperature,30.20000076
senor_1,2024-03-29 18:35:53.668000000,humidity,52.0
senor_1,2024-03-29 18:35:52.651000000,temperature,30.20000076
senor_1,2024-03-29 18:35:52.651000000,humidity,52.0
senor_1,2024-03-29 18:35:51.633000000,temperature,30.10000038
senor_1,2024-03-29 18:35:51.633000000,humidity,53.0
senor_1,2024-03-29 18:35:50.609000000,temperature,30.10000038
senor_1,2024-03-29 18:35:50.609000000,humidity,53.0
senor_1,2024-03-29 18:35:49.637000000,humidity,53.0
senor_1,2024-03-29 18:35:48.588000000,humidity,53.0
senor_1,2024-03-29 18:35:47.535000000,temperature,29.79999924
senor_1,2024-03-29 18:35:47.535000000,humidity,54.0
senor_1,2024-03-29 18:35:46.587000000,temperature,29.79999924
senor_1,2024-03-29 18:35:46.587000000,humidity,54.0
senor_1,2024-03-29 18:35:45.538000000,temperature,29.70000076
senor_1,2024-03-29 18:35:45.538000000,humidity,55.0
senor_1,2024-03-29 18:35:44.510000000,temperature,29.70000076
senor_1,2024-03-29 18:35:44.510000000,humidity,55.0
senor_1,2024-03-29 18:35:43.536000000,temperature,29.60000038
senor_1,2024-03-29 18:35:43.536000000,humidity,56.0
senor_1,2024-03-29 18:35:42.491000000,temperature,29.60000038
senor_1,2024-03-29 18:35:42.491000000,humidity,56.0
senor_1,2024-03-29 18:35:41.481000000,temperature,29.39999962
senor_1,2024-03-29 18:35:41.481000000,humidity,57.0
senor_1,2024-03-29 18:35:40.453000000,temperature,29.39999962
senor_1,2024-03-29 18:35:40.453000000,humidity,57.0
senor_1,2024-03-29 18:35:39.458000000,temperature,29.29999924
senor_1,2024-03-29 18:35:39.458000000,humidity,59.0
senor_1,2024-03-29 18:35:38.420000000,temperature,29.29999924
senor_1,2024-03-29 18:35:38.420000000,humidity,59.0
senor_1,2024-03-29 18:35:37.420000000,temperature,29.20000076
senor_1,2024-03-29 18:35:37.420000000,humidity,60.0
senor_1,2024-03-29 18:35:36.383000000,temperature,29.20000076
senor_1,2024-03-29 18:35:36.383000000,humidity,60.0
senor_1,2024-03-29 18:35:35.465000000,humidity,61.0
senor_1,2024-03-29 18:35:34.363000000,humidity,61.0
senor_1,2024-03-29 18:35:33.357000000,temperature,28.89999962
senor_1,2024-03-29 18:35:33.357000000,humidity,63.0
senor_1,2024-03-29 18:35:32.371000000,temperature,28.89999962
senor_1,2024-03-29 18:35:32.371000000,humidity,63.0
senor_1,2024-03-29 18:35:31.339000000,temperature,28.79999924
senor_1,2024-03-29 18:35:31.339000000,humidity,64.0
senor_1,2024-03-29 18:35:30.297000000,temperature,28.79999924
senor_1,2024-03-29 18:35:30.297000000,humidity,64.0
senor_1,2024-03-29 18:35:29.281000000,temperature,28.70000076
senor_1,2024-03-29 18:35:29.281000000,humidity,66.0
senor_1,2024-03-29 18:35:28.275000000,temperature,28.70000076
senor_1,2024-03-29 18:35:28.275000000,humidity,66.0
senor_1,2024-03-29 18:35:27.263000000,temperature,28.60000038
senor_1,2024-03-29 18:35:27.263000000,humidity,67.0
senor_1,2024-03-29 18:35:26.213000000,temperature,28.60000038
senor_1,2024-03-29 18:35:26.213000000,humidity,67.0
senor_1,2024-03-29 18:35:25.253000000,temperature,28.39999962
senor_1,2024-03-29 18:35:25.253000000,humidity,68.0
senor_1,2024-03-29 18:35:24.232000000,temperature,28.39999962
senor_1,2024-03-29 18:35:24.232000000,humidity,68.0
senor_1,2024-03-29 18:35:23.196000000,temperature,28.29999924
senor_1,2024-03-29 18:35:23.196000000,humidity,68.0
senor_1,2024-03-29 18:35:22.198000000,temperature,28.29999924
senor_1,2024-03-29 18:35:22.198000000,humidity,68.0
senor_1,2024-03-29 18:35:21.166000000,temperature,28.20000076
senor_1,2024-03-29 18:35:21.166000000,humidity,68.0
senor_1,2024-03-29 18:35:20.160000000,temperature,28.20000076
senor_1,2024-03-29 18:35:20.160000000,humidity,68.0
senor_1,2024-03-29 18:35:19.164000000,humidity,68.0
senor_1,2024-03-29 18:35:18.148000000,humidity,68.0
senor_1,2024-03-29 18:35:17.121000000,temperature,27.89999962
senor_1,2024-03-29 18:35:17.121000000,humidity,68.0
senor_1,2024-03-29 18:35:16.145000000,temperature,27.89999962
senor_1,2024-03-29 18:35:16.145000000,humidity,68.0
senor_1,2024-03-29 18:35:15.105000000,temperature,27.79999924
senor_1,2024-03-29 18:35:15.105000000,humidity,68.0
senor_1,2024-03-29 18:35:14.069000000,temperature,27.79999924
senor_1,2024-03-29 18:35:14.069000000,humidity,68.0
senor_1,2024-03-29 18:35:13.074000000,temperature,27.60000038
senor_1,2024-03-29 18:35:13.074000000,humidity,68.0
senor_1,2024-03-29 18:35:12.040000000,temperature,27.60000038
senor_1,2024-03-29 18:35:12.040000000,humidity,68.0
senor_1,2024-03-29 18:35:11.043000000,temperature,27.5
senor_1,2024-03-29 18:35:11.043000000,humidity,68.0
senor_1,2024-03-29 18:35:10.047000000,temperature,27.5
senor_1,2024-03-29 18:35:10.047000000,humidity,68.0
senor_1,2024-03-29 18:35:09.031000000,temperature,27.39999962
senor_1,2024-03-29 18:35:09.031000000,humidity,68.0
senor_1,2024-03-29 18:35:08.027000000,temperature,27.39999962
senor_1,2024-03-29 18:35:08.027000000,humidity,68.0
senor_1,2024-03-29 18:35:06.993000000,temperature,27.20000076
senor_1,2024-03-29 18:35:06.993000000,humidity,67.0
senor_1,2024-03-29 18:35:05.991000000,temperature,27.20000076
senor_1,2024-03-29 18:35:05.991000000,humidity,67.0
senor_1,2024-03-29 18:35:04.937000000,temperature,27.10000038
senor_1,2024-03-29 18:35:04.937000000,humidity,67.0
senor_1,2024-03-29 18:35:03.935000000,temperature,27.10000038
senor_1,2024-03-29 18:35:03.935000000,humidity,67.0
senor_1,2024-03-29 18:35:02.912000000,humidity,67.0
senor_1,2024-03-29 18:35:01.891000000,humidity,67.0
senor_1,2024-03-29 18:35:00.877000000,temperature,26.79999924
senor_1,2024-03-29 18:35:00.877000000,humidity,67.0
senor_1,2024-03-29 18:34:59.875000000,temperature,26.79999924
senor_1,2024-03-29 18:34:59.875000000,humidity,67.0
senor_1,2024-03-29 18:34:58.856000000,temperature,26.70000076
senor_1,2024-03-29 18:34:58.856000000,humidity,67.0
senor_1,2024-03-29 18:34:57.840000000,temperature,26.70000076
senor_1,2024-03-29 18:34:57.840000000,humidity,67.0
senor_1,2024-03-29 18:34:56.821000000,temperature,26.60000038
senor_1,2024-03-29 18:34:56.821000000,humidity,67.0
senor_1,2024-03-29 18:34:55.829000000,temperature,26.60000038
senor_1,2024-03-29 18:34:55.829000000,humidity,67.0
senor_1,2024-03-29 18:34:54.787000000,temperature,26.5
senor_1,2024-03-29 18:34:54.787000000,humidity,69.0
senor_1,2024-03-29 18:34:53.787000000,temperature,26.5
senor_1,2024-03-29 18:34:53.787000000,humidity,69.0
senor_1,2024-03-29 18:34:52.778000000,temperature,26.5
senor_1,2024-03-29 18:34:52.778000000,humidity,71.0
senor_1,2024-03-29 18:34:51.779000000,temperature,26.5
senor_1,2024-03-29 18:34:51.779000000,humidity,71.0
senor_1,2024-03-29 18:34:50.743000000,temperature,26.39999962
senor_1,2024-03-29 18:34:50.743000000,humidity,73.0
senor_1,2024-03-29 18:34:49.720000000,temperature,26.39999962
senor_1,2024-03-29 18:34:49.720000000,humidity,73.0
senor_1,2024-03-29 18:34:48.704000000,temperature,26.29999924
senor_1,2024-03-29 18:34:48.704000000,humidity,75.0
senor_1,2024-03-29 18:34:47.698000000,temperature,26.29999924
senor_1,2024-03-29 18:34:47.698000000,humidity,75.0
senor_1,2024-03-29 18:34:46.683000000,temperature,26.29999924
senor_1,2024-03-29 18:34:46.683000000,humidity,77.0
senor_1,2024-03-29 18:34:45.666000000,temperature,26.29999924
senor_1,2024-03-29 18:34:45.666000000,humidity,77.0
senor_1,2024-03-29 18:34:44.669000000,temperature,26.20000076
senor_1,2024-03-29 18:34:44.669000000,humidity,78.0
senor_1,2024-03-29 18:34:43.634000000,temperature,26.20000076
senor_1,2024-03-29 18:34:43.634000000,humidity,78.0
senor_1,2024-03-29 18:34:42.631000000,temperature,26.10000038
senor_1,2024-03-29 18:34:42.631000000,humidity,78.0
senor_1,2024-03-29 18:34:41.727000000,temperature,26.10000038
senor_1,2024-03-29 18:34:41.727000000,humidity,78.0
senor_1,2024-03-29 18:34:40.575000000,humidity,78.0
senor_1,2024-03-29 18:34:39.614000000,humidity,78.0
senor_1,2024-03-29 18:34:38.587000000,temperature,25.79999924
senor_1,2024-03-29 18:34:38.587000000,humidity,77.0
senor_1,2024-03-29 18:34:37.617000000,temperature,25.79999924
senor_1,2024-03-29 18:34:37.617000000,humidity,77.0
senor_1,2024-03-29 18:34:36.517000000,temperature,25.70000076
senor_1,2024-03-29 18:34:36.517000000,humidity,76.0
senor_1,2024-03-29 18:34:35.515000000,temperature,25.70000076
senor_1,2024-03-29 18:34:35.515000000,humidity,76.0
senor_1,2024-03-29 18:34:34.602000000,temperature,25.60000038
senor_1,2024-03-29 18:34:34.602000000,humidity,75.0
senor_1,2024-03-29 18:34:33.536000000,temperature,25.60000038
senor_1,2024-03-29 18:34:33.536000000,humidity,75.0
senor_1,2024-03-29 18:34:32.493000000,temperature,25.39999962
senor_1,2024-03-29 18:34:32.493000000,humidity,74.0
senor_1,2024-03-29 18:34:31.458000000,temperature,25.39999962
senor_1,2024-03-29 18:34:31.458000000,humidity,74.0
senor_1,2024-03-29 18:34:30.446000000,temperature,25.29999924
senor_1,2024-03-29 18:34:30.446000000,humidity,72.0
senor_1,2024-03-29 18:34:29.430000000,temperature,25.29999924
senor_1,2024-03-29 18:34:29.430000000,humidity,72.0
senor_1,2024-03-29 18:34:28.443000000,temperature,25.10000038
senor_1,2024-03-29 18:34:28.443000000,humidity,71.0
senor_1,2024-03-29 18:34:27.435000000,temperature,25.10000038
senor_1,2024-03-29 18:34:27.435000000,humidity,71.0
senor_1,2024-03-29 18:34:26.441000000,humidity,69.0
senor_1,2024-03-29 18:34:25.412000000,humidity,69.0
senor_1,2024-03-29 18:34:24.360000000,temperature,24.89999962
senor_1,2024-03-29 18:34:24.360000000,humidity,68.0
senor_1,2024-03-29 18:34:23.415000000,temperature,24.89999962
senor_1,2024-03-29 18:34:23.415000000,humidity,68.0
senor_1,2024-03-29 18:34:22.360000000,temperature,24.70000076
senor_1,2024-03-29 18:34:22.360000000,humidity,66.0
senor_1,2024-03-29 18:34:21.380000000,temperature,24.70000076
senor_1,2024-03-29 18:34:21.380000000,humidity,66.0
senor_1,2024-03-29 18:34:20.301000000,temperature,24.60000038
senor_1,2024-03-29 18:34:20.301000000,humidity,64.0
senor_1,2024-03-29 18:34:19.280000000,temperature,24.60000038
senor_1,2024-03-29 18:34:19.280000000,humidity,64.0
senor_1,2024-03-29 18:34:18.274000000,temperature,24.5
senor_1,2024-03-29 18:34:18.274000000,humidity,62.0
senor_1,2024-03-29 18:34:17.271000000,temperature,24.5
senor_1,2024-03-29 18:34:17.271000000,humidity,62.0
senor_1,2024-03-29 18:34:16.240000000,temperature,24.29999924
senor_1,2024-03-29 18:34:16.240000000,humidity,60.0
senor_1,2024-03-29 18:34:15.330000000,temperature,24.29999924
senor_1,2024-03-29 18:34:15.330000000,humidity,60.0
senor_1,2024-03-29 18:34:14.206000000,temperature,24.20000076
senor_1,2024-03-29 18:34:14.206000000,humidity,57.0
senor_1,2024-03-29 18:34:13.198000000,temperature,24.20000076
senor_1,2024-03-29 18:34:13.198000000,humidity,57.0
senor_1,2024-03-29 18:34:12.172000000,humidity,55.0
senor_1,2024-03-29 18:34:11.198000000,humidity,55.0
senor_1,2024-03-29 18:34:10.179000000,temperature,23.89999962
senor_1,2024-03-29 18:34:10.179000000,humidity,52.0
senor_1,2024-03-29 18:34:09.136000000,temperature,23.89999962
senor_1,2024-03-29 18:34:09.136000000,humidity,52.0
senor_1,2024-03-29 18:34:08.142000000,temperature,23.79999924
senor_1,2024-03-29 18:34:08.142000000,humidity,50.0
senor_1,2024-03-29 18:34:07.130000000,temperature,23.79999924
senor_1,2024-03-29 18:34:07.130000000,humidity,50.0
senor_1,2024-03-29 18:34:06.121000000,temperature,23.70000076
senor_1,2024-03-29 18:34:06.121000000,humidity,48.0
senor_1,2024-03-29 18:34:05.113000000,temperature,23.70000076
senor_1,2024-03-29 18:34:05.113000000,humidity,48.0
senor_1,2024-03-29 18:34:04.045000000,temperature,23.60000038
senor_1,2024-03-29 18:34:04.045000000,humidity,46.0
senor_1,2024-03-29 18:34:03.126000000,temperature,23.60000038
senor_1,2024-03-29 18:34:03.126000000,humidity,46.0
senor_1,2024-03-29 18:34:02.021000000,temperature,23.5
senor_1,2024-03-29 18:34:02.021000000,humidity,44.0
senor_1,2024-03-29 18:34:01.085000000,temperature,23.5
senor_1,2024-03-29 18:34:01.085000000,humidity,44.0
senor_1,2024-03-29 18:34:00.041000000,temperature,23.39999962
senor_1,2024-03-29 18:34:00.041000000,humidity,41.0
senor_1,2024-03-29 18:33:59.001000000,temperature,23.39999962
senor_1,2024-03-29 18:33:59.001000000,humidity,41.0
senor_1,2024-03-29 18:33:58.038000000,temperature,23.39999962
senor_1,2024-03-29 18:33:58.038000000,humidity,37.0
senor_1,2024-03-29 18:33:56.965000000,temperature,23.39999962
senor_1,2024-03-29 18:33:56.965000000,humidity,37.0
senor_1,2024-03-29 18:33:55.941000000,temperature,23.39999962
senor_1,2024-03-29 18:33:55.941000000,humidity,34.0
senor_1,2024-03-29 18:33:54.958000000,temperature,23.39999962
senor_1,2024-03-29 18:33:54.958000000,humidity,34.0
senor_1,2024-03-29 18:33:53.965000000,temperature,23.39999962
senor_1,2024-03-29 18:33:53.965000000,humidity,33.0
senor_1,2024-03-29 18:33:52.909000000,temperature,23.39999962
senor_1,2024-03-29 18:33:52.909000000,humidity,33.0
senor_1,2024-03-29 18:33:51.873000000,temperature,23.39999962
senor_1,2024-03-29 18:33:51.873000000,humidity,31.0
senor_1,2024-03-29 18:33:50.880000000,temperature,23.39999962
senor_1,2024-03-29 18:33:50.880000000,humidity,31.0
senor_1,2024-03-29 18:33:49.862000000,temperature,23.39999962
senor_1,2024-03-29 18:33:49.862000000,humidity,31.0
senor_1,2024-03-29 18:33:48.863000000,temperature,23.39999962
senor_1,2024-03-29 18:33:48.863000000,humidity,31.0
senor_1,2024-03-29 18:33:47.825000000,temperature,23.39999962
senor_1,2024-03-29 18:33:47.825000000,humidity,31.0
senor_1,2024-03-29 18:33:46.880000000,temperature,23.39999962
senor_1,2024-03-29 18:33:46.880000000,humidity,31.0
senor_1,2024-03-29 18:33:45.855000000,temperature,23.5
senor_1,2024-03-29 18:33:45.855000000,humidity,31.0
senor_1,2024-03-29 18:33:44.787000000,temperature,23.5
senor_1,2024-03-29 18:33:44.787000000,humidity,31.0
senor_1,2024-03-29 18:33:43.761000000,temperature,23.5
senor_1,2024-03-29 18:33:43.761000000,humidity,31.0
senor_1,2024-03-29 18:33:42.771000000,temperature,23.5
senor_1,2024-03-29 18:33:42.771000000,humidity,31.0
senor_1,2024-03-29 18:33:41.721000000,temperature,23.5
senor_1,2024-03-29 18:33:41.721000000,humidity,31.0
senor_1,2024-03-29 18:33:40.782000000,temperature,23.5
senor_1,2024-03-29 18:33:40.782000000,humidity,31.0
senor_1,2024-03-29 18:33:39.749000000,temperature,23.5
senor_1,2024-03-29 18:33:39.749000000,humidity,31.0
senor_1,2024-03-29 18:33:38.720000000,temperature,23.5
senor_1,2024-03-29 18:33:38.720000000,humidity,31.0
senor_1,2024-03-29 18:33:37.676000000,temperature,23.60000038
senor_1,2024-03-29 18:33:37.676000000,humidity,31.0
senor_1,2024-03-29 18:33:36.676000000,temperature,23.60000038
senor_1,2024-03-29 18:33:36.676000000,humidity,31.0
senor_1,2024-03-29 18:33:35.661000000,temperature,23.60000038
senor_1,2024-03-29 18:33:35.661000000,humidity,31.0
senor_1,2024-03-29 18:33:34.634000000,temperature,23.60000038
senor_1,2024-03-29 18:33:34.634000000,humidity,31.0
senor_1,2024-03-29 18:33:33.618000000,temperature,23.60000038
senor_1,2024-03-29 18:33:33.618000000,humidity,31.0
senor_1,2024-03-29 18:33:32.610000000,temperature,23.60000038
senor_1,2024-03-29 18:33:32.610000000,humidity,31.0
senor_1,2024-03-29 18:33:31.634000000,temperature,23.60000038
senor_1,2024-03-29 18:33:31.634000000,humidity,31.0
senor_1,2024-03-29 18:33:30.635000000,temperature,23.60000038
